STRUCTURE_NUMBER_008,LOCATION_009,MAT_GROUP,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,F_deck,F_super,F_sub,D_decay_index,p_advdet,Risk_advdet,"coordinates (lat, lon)",Risk_Level,Street_View_URL,Risk_Explanation
1.5163E+14,'5.30 MI W OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.446964, -98.966922",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.446964,-98.966922",
1.5163E+14,'6.70 MI W OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.437617, -98.982719",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.437617,-98.982719",
1.5163E+14,'6.39 MI W OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.441789, -98.982856",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.441789,-98.982856",
1.5163E+14,'6.09 MI W OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.446014, -98.982386",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.446014,-98.982386",
1.5163E+14,'2.3 MI NE OF SH 173',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.380481, -99.080108",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.380481,-99.080108",
1.5163E+14,'6.70 MI W OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.427300, -98.993081",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.427300,-98.993081",
1.5163E+14,'0.17 MI SE OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.306586, -98.812572",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.306586,-98.812572",
1.5163E+14,'0.59 MI S OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.304042, -98.806344",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.304042,-98.806344",
1.5163E+14,'3.55 MI S OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.261281, -98.804794",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.261281,-98.804794",
1.5163E+14,'1.42 MI FROM US 90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.336917, -99.148706",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.336917,-99.148706",
151630AA0105001,'0.2 MI SW OF US 90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.348661, -98.978058",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.348661,-98.978058",
151630AA0130003,'3.4 MI E OF UVALDE C/L',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.351483, -99.361272",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.351483,-99.361272",
151630AA0130005,'2.2 MI E OF UVALDE C/L',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.342831, -99.378236",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.342831,-99.378236",
151630AA0130006,'0.9 MI E OF UVALDE C/L',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.336347, -99.397092",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.336347,-99.397092",
151630AA0130007,'2.6 MI E OF UVALDE C/L',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.345250, -99.371908",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.345250,-99.371908",
151630AA0140001,'0.01 MILE SOUTH OF U.S.90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.331036, -99.277481",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.331036,-99.277481",
151630AA0140002,'0.015 MI S OF US 90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.330944, -99.277447",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.330944,-99.277447",
151630AA0198001,'0.1 MI SW OF FM 463',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.164822, -98.886397",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.164822,-98.886397",
151630AA0199001,'0.5 MI E OF SH 132',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.161108, -98.878978",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.161108,-98.878978",
151630AA0300006,'0.05 MI S OF FM 462',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.372833, -99.159661",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.372833,-99.159661",
151630AA0300007,'0.02 MI N OF US 90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.346242, -99.159686",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.346242,-99.159686",
151630AA0383002,'1.2 MI W OF FM 1796',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.331925, -99.300822",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.331925,-99.300822",
151630AA0426001,'0.02 MI SE OF US 90',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.331933, -99.273472",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.331933,-99.273472",
151630AA0466001,'0.5 MI E OF FM 471',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.312664, -98.805764",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.312664,-98.805764",
151630D00155001,'0.8 MI W OF SH 173',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.348658, -99.131322",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.348658,-99.131322",
151630D00270001,'0.15 MI N OF FM 1250',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.339150, -99.150422",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.339150,-99.150422",
151630D00270002,'0.05 MI N OF FM 1250',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.337708, -99.150414",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.337708,-99.150414",
1.5232E+14,'0.8 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.239867, -100.098572",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.239867,-100.098572",
1.5232E+14,'2.1 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.243300, -100.077744",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.243300,-100.077744",
1.5232E+14,'3.1 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.240558, -100.061992",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.240558,-100.061992",
1.5232E+14,'2.3 MI W OF FM 1022',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.239231, -100.054453",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.239231,-100.054453",
1.5232E+14,'1.5 MI W OF FM 1022',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.237153, -100.042767",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.237153,-100.042767",
1.5232E+14,'5.0 MI E OF FM 1022',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.215703, -99.937622",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.215703,-99.937622",
1.5232E+14,'6.5 MI E OF FM 1022',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.207817, -99.912578",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.207817,-99.912578",
1.5232E+14,'0.7 MI N OF FM 481',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.199608, -99.820922",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.199608,-99.820922",
1.5232E+14,'0.8 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.239867, -100.098575",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.239867,-100.098575",
1.5232E+14,'1.3 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.241431, -100.090439",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.241431,-100.090439",
1.5232E+14,'2.1 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.243317, -100.077911",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.243317,-100.077911",
1.5232E+14,'3.1 MI E OF KINNEY CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.240525, -100.061806",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.240525,-100.061806",
1.5232E+14,'1.7 MI E OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.222833, -99.762950",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.222833,-99.762950",
1.5232E+14,'2.9 MI E OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.235383, -99.750625",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.235383,-99.750625",
1.5232E+14,'6.2 MI E OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.271486, -99.709875",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.271486,-99.709875",
1.5232E+14,'6.8 MI E OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.277075, -99.702036",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.277075,-99.702036",
1.5232E+14,'8.0 MI E OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.282344, -99.685025",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.282344,-99.685025",
1.5232E+14,'0.9 MI W OF MEDINA CO LN',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.313347, -99.430458",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.313347,-99.430458",
1.5232E+14,'0.3 MI E OF FM 2730',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.312061, -99.510303",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.312061,-99.510303",
1.5232E+14,'1.45 MI W OF FM 187',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.312969, -99.489100",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.312969,-99.489100",
1.5232E+14,'1.0 MI E OF FM 1049',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.300233, -99.619925",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.300233,-99.619925",
1.5232E+14,'1.7 MI E OF FM 1049',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.303831, -99.609042",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.303831,-99.609042",
1.5232E+14,'2.7 MI E OF FM 1049',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.308350, -99.595378",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.308350,-99.595378",
1.5232E+14,'4.4 MI E OF FM 1049',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.316803, -99.569778",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.316803,-99.569778",
1.5232E+14,'1.5 MI N OF FM 1050',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.619989, -99.754167",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.619989,-99.754167",
1.5232E+14,'3.5 MI N OF SH 127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.538147, -99.737628",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.538147,-99.737628",
1.5232E+14,'1.2 MI N OF SH 127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.514683, -99.728778",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.514683,-99.728778",
1.5232E+14,'3.0 MI N OF SH 127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.528628, -99.738678",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.528628,-99.738678",
1.5232E+14,'1.0 MI SW OF SH 127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.491069, -99.735378",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.491069,-99.735378",
1.5232E+14,'10.0 MI N OF FM 2690',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.467061, -99.768053",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.467061,-99.768053",
1.5232E+14,'9.5 MI N OF FM 2690',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.454667, -99.766122",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.454667,-99.766122",
1.5232E+14,'8.1 MI N OF FM 2690',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.437422, -99.760222",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.437422,-99.760222",
1.5232E+14,'1.3 MI N OF FM 2690',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.341178, -99.746350",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.341178,-99.746350",
1.5232E+14,'4.0 MI N OF SH 55',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.287344, -99.760175",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.287344,-99.760175",
1.5232E+14,'3.5 MI N OF SH 55',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.255978, -99.779378",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.255978,-99.779378",
1.5232E+14,'1.7 MI SW OF FM 1435',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.183889, -99.799594",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.183889,-99.799594",
1.5232E+14,'0.3 MI SW OF FM 1435',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.189458, -99.792661",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.189458,-99.792661",
1.5232E+14,'1.1 MI W OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.240767, -99.808786",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.240767,-99.808786",
1.5232E+14,'13.0 MI NW OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.349108, -99.948125",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.349108,-99.948125",
1.5232E+14,'12.0 MI NW OF US 83',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.341817, -99.943014",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.341817,-99.943014",
1.5232E+14,'16.1 MI NW OF US 83 INT',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.389069, -99.987989",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.389069,-99.987989",
1.5232E+14,'13.3 MI NW OF US 83 INT',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.356933, -99.956192",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.356933,-99.956192",
1.5232E+14,'3.7 MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.363525, -99.521772",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.363525,-99.521772",
1.5232E+14,'7.7 MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.405839, -99.564922",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.405839,-99.564922",
1.5232E+14,'7.9 MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.407686, -99.568394",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.407686,-99.568394",
1.5232E+14,'10.3MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.418183, -99.605708",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.418183,-99.605708",
1.5232E+14,'11.0MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.420111, -99.616169",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.420111,-99.616169",
1.5232E+14,'11.3MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.421233, -99.621306",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.421233,-99.621306",
1.5232E+14,'11.8MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.426267, -99.626147",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.426267,-99.626147",
1.5232E+14,'11.9MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.427508, -99.627928",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.427508,-99.627928",
1.5232E+14,'13.8MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.440786, -99.654919",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.440786,-99.654919",
1.5232E+14,'14.6MI NW JCT FM187/SH127',Concrete – reinforced,,,,0.3,0.3,0.3,30.0,0.1109444104742338,0.1109444104742338,"29.450508, -99.660411",All Bridges,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=29.450508,-99.660411",
